Site_ID,Data_set_ID,UWI,NAD83_Lat,NAD83_Long,Date_samp,Grnd_elev,KB_elev,Top_rel_sea,Bot_rel_sea,Top_rel_dep,Bot_rel_dep,Culled,Cat_an_bal,Lithium,Form_name
83931,AGSWDB,00/10-18-053-19W5-0,53.578129,-116.78893,n/a,989.4,993.6,-1991.6,-2007.2,2985.2,3000.8,Yes,-0.014668,55,n/a
83939,AGSWDB,00/02-34-053-19W5-0,53.616893,-116.713804,n/a,979.6,984.8,-1901,-1907.8,2885.8,2892.6,Yes,-0.030805,58,Mississippian system
84054,AGSWDB,00/07-11-054-05W4-0,53.647126,-110.627861,n/a,620.3,623.3,101.5,95.1,521.8,528.2,Yes,-0.007684,15,Mannville Group
84136,AGSWDB,00/11-36-054-06W4-0,53.710443,-110.760546,n/a,654.4,656.8,220.9,190.5,435.9,466.3,Yes,-0.007787,5.5,Viking Formation
84160,AGSWDB,00/11-16-054-08W4-0,53.668286,-111.124222,n/a,621.2,624.2,20.1,9.1,604.1,615.1,Yes,0.005275,15,Mannville Group
84306,AGSWDB,00/10-08-054-12W4-0,53.652542,-111.728792,n/a,675.7,678.8,134.1,103.6,544.7,575.2,Yes,-0.009204,6,Viking Formation
84755,AGSWDB,00/06-34-054-25W4-0,53.707085,-113.605626,n/a,691.6,695.2,-448.1,-448.7,1143.3,1143.9,Yes,0.021081,21.6,Mannville Group
84946,AGSWDB,00/06-08-054-08W5-0,53.648189,-115.148319,n/a,782.4,785.8,-957.7,-982,1743.5,1767.8,Yes,0.016316,19,Mississippian system
85025,AGSWDB,00/07-27-054-12W5-0,53.69147,-115.68073,n/a,816.3,820.5,-856.8,-867.5,1677.3,1688,Yes,0.090371,1.8,n/a
85062,AGSWDB,00/16-24-054-13W5-0,53.6831,-115.776824,n/a,826,830.1,-1139.9,-1146.9,1970,1977,Yes,0.021069,4,n/a
85066,AGSWDB,00/10-25-054-13W5-0,53.696649,-115.778563,n/a,830.4,834.4,-1128.6,-1139.6,1963,1974,Yes,-0.013907,4,n/a
85252,AGSWDB,00/06-25-054-19W5-0,53.691329,-116.671379,n/a,976.3,981.2,-1813.8,-1821.1,2795,2802.3,No,0.032932,45,Montney Formation
85764,AGSWDB,00/11-32-055-05W4-0,53.795569,-110.716395,n/a,643.4,645.9,249.7,210,396.2,435.9,Yes,-0.063553,4,Viking Formation
85912,AGSWDB,00/11-20-055-06W4-0,53.768779,-110.863776,n/a,672.7,676.4,60.7,46.7,615.7,629.7,Yes,0.000775,6,Mannville Group
860824053,BRB,n/a,54.671487,-110.667656,14-Apr-03,637.9,n/a,600.1,594,n/a,n/a,No,n/a,0.032,n/a
860824053,BRB,n/a,54.671487,-110.667656,14-Jan-99,637.9,n/a,600.1,594,n/a,n/a,No,n/a,0.037,n/a
860824053,BRB,n/a,54.671487,-110.667656,17-Jul-02,637.9,n/a,600.1,594,n/a,n/a,No,n/a,0.048,n/a
86308,AGSWDB,00/11-26-055-10W4-0,53.78324,-111.384583,n/a,677.6,680.6,-12.8,-18.9,693.4,699.5,No,-0.040874,16,Mannville Group
86395,AGSWDB,00/07-31-055-12W4-0,53.791529,-111.768653,n/a,590.1,593.4,107.9,103.3,485.5,490.1,Yes,-0.008105,19,Mannville Group
86416,AGSWDB,00/10-15-055-13W4-0,53.75411,-111.84416,n/a,615.1,618.7,91.1,87.4,527.6,531.3,Yes,0.040019,16,Mannville Group
86442,AGSWDB,00/10-34-055-13W4-0,53.798404,-111.843037,n/a,647.7,651.1,101.2,92.1,549.9,559,No,-0.000054,18,Mannville Group
86576,AGSWDB,00/10-33-055-15W4-0,53.796659,-112.167678,n/a,629.4,632.8,-7.3,-28.3,640.1,661.1,No,-0.00045,17,Mannville Group
86781,AGSWDB,00/08-32-055-20W4-0,53.793318,-112.931372,n/a,646.8,650.5,-49.5,-54.5,700,705,Yes,0.00458,8,n/a
87027,AGSWDB,00/07-09-055-26W4-0,53.73516,-113.801404,n/a,675.1,678.8,-444.4,-461.8,1123.2,1140.6,Yes,0.018329,27,Mannville Group
87138,AGSWDB,00/10-35-055-04W5-0,53.79681,-114.482071,n/a,737.6,737.6,-571.2,-578.5,1308.8,1316.1,No,0.000332,13.2,Mannville Group
87272,AGSWDB,00/06-26-055-10W5-0,53.778123,-115.38147,n/a,871.7,876.3,-969,-975.7,1845.3,1852,Yes,-0.014286,52,n/a
87406,AGSWDB,00/06-05-055-17W5-0,53.721882,-116.494025,n/a,942.1,946.1,-1578.9,-1586.8,2525,2532.9,Yes,0.000807,40,n/a
87433,AGSWDB,00/10-14-055-18W5-0,53.753646,-116.561759,n/a,1018.3,1022.6,-1572.8,-1599.3,2595.4,2621.9,Yes,-0.034234,54,n/a
87451,AGSWDB,00/10-33-055-18W5-0,53.796124,-116.613296,n/a,1088.1,1094.2,-1591.4,-1600.5,2685.6,2694.7,Yes,-0.028254,54,n/a
87900,AGSWDB,00/11-01-056-09W4-0,53.812601,-111.210733,n/a,597.1,599.5,159.4,152.7,440.1,446.8,Yes,0.007363,10,Viking Formation
87925,AGSWDB,00/06-03-056-10W4-0,53.806949,-111.40867,n/a,664.2,667.8,-4.6,-18,672.4,685.8,Yes,-0.004487,18,Mannville Group
87941,AGSWDB,00/06-18-056-10W4-0,53.836088,-111.48252,n/a,649.5,653.5,131.7,125,521.8,528.5,No,-0.027744,21,Mannville Group
87943,AGSWDB,00/10-19-056-10W4-0,53.854002,-111.472355,n/a,633.4,636.1,142.3,130.1,493.8,506,No,0.007428,13,Viking Formation
87956,AGSWDB,00/06-29-056-10W4-0,53.867349,-111.458525,n/a,640.1,644,-5.8,-10.1,649.8,654.1,Yes,0.029641,16,Mannville Group
87973,AGSWDB,00/06-11-056-11W4-0,53.821889,-111.531374,n/a,616.6,620.3,113.1,110.4,507.2,509.9,Yes,0.002153,18,Mannville Group
87977,AGSWDB,00/10-20-056-11W4-0,53.856349,-111.596304,n/a,633.4,636.7,174.6,151.8,462.1,484.9,Yes,-0.048121,12,Viking Formation
87977,AGSWDB,00/10-20-056-11W4-0,53.856349,-111.596304,n/a,633.4,636.7,177.1,148.1,459.6,488.6,Yes,-0.065121,5,Viking Formation
87997,AGSWDB,00/06-14-056-12W4-0,53.83555,-111.681191,n/a,587.3,591,129.5,122.2,461.5,468.8,No,-0.023668,13,Viking Formation
88038,AGSWDB,00/06-16-056-13W4-0,53.836409,-111.878076,n/a,661.7,664.8,149.7,136,515.1,528.8,Yes,-0.015324,5.6,Viking Formation
88075,AGSWDB,00/06-10-056-14W4-0,53.821312,-112.001209,n/a,625.1,628.5,140.8,110.3,487.7,518.2,Yes,0.014688,6,Viking Formation
88118,AGSWDB,00/07-35-056-14W4-0,53.879638,-111.96818,n/a,661.4,664.5,146.3,131.1,518.2,533.4,Yes,-0.006577,7.4,Viking Formation
88147,AGSWDB,00/12-15-056-15W4-0,53.839041,-112.154011,n/a,630.6,634,143.3,109.7,490.7,524.3,Yes,-0.001983,12,Viking Formation
88177,AGSWDB,00/11-30-056-15W4-0,53.870466,-112.220465,n/a,627.9,631.2,135,106.9,496.2,524.3,No,-0.020115,7,Viking Formation
88184,AGSWDB,00/06-35-056-15W4-0,53.879595,-112.12703,n/a,616.6,620.3,50.6,47,569.7,573.3,Yes,-0.028248,14,Mannville Group
88249,AGSWDB,00/12-28-056-17W4-0,53.86871,-112.478978,n/a,639.8,643.4,91.7,64.3,551.7,579.1,Yes,-0.014348,7.6,Viking Formation
-884852639,BRB,n/a,54.698771,-110.677133,12-May-00,641,n/a,606.6,605.3,n/a,n/a,No,n/a,0.054,n/a
-884852639,BRB,n/a,54.698771,-110.677133,12-May-00,641,n/a,606.6,605.3,n/a,n/a,No,n/a,0.058,n/a
-884852639,BRB,n/a,54.698771,-110.677133,14-Apr-03,641,n/a,606.6,605.3,n/a,n/a,No,n/a,0.031,n/a
-884852639,BRB,n/a,54.698771,-110.677133,16-May-99,641,n/a,606.6,605.3,n/a,n/a,No,n/a,0.05,n/a
-884852639,BRB,n/a,54.698771,-110.677133,18-Apr-01,641,n/a,606.6,605.3,n/a,n/a,No,n/a,0.052,n/a
-884852639,BRB,n/a,54.698771,-110.677133,18-Jul-02,641,n/a,606.6,605.3,n/a,n/a,No,n/a,0.046,n/a
88577,AGSWDB,00/07-17-056-21W4-0,53.839777,-113.084255,n/a,599.2,604.7,-360.6,-372.2,965.3,976.9,Yes,0.017497,11,Woodbend Group
88806,AGSWDB,02/11-21-056-23W4-0,53.856954,-113.360322,n/a,678.8,682.4,-405.7,-414.9,1088.1,1097.3,Yes,-0.017777,51,Winterburn Group
88831,AGSWDB,00/07-03-056-24W4-0,53.809011,-113.48053,n/a,699.8,702.9,-483.4,-488.9,1186.3,1191.8,No,0.008054,36,Winterburn Group
88838,AGSWDB,00/14-03-056-24W4-0,53.816432,-113.486697,n/a,700.4,703.5,-296.9,-479.1,1000.4,1182.6,Yes,0.012097,37,Mannville Group
88866,AGSWDB,00/16-10-056-24W4-0,53.830801,-113.474462,n/a,701.6,703.8,-447.1,-489.2,1150.9,1193,No,0.00475,36,Winterburn Group
89059,AGSWDB,00/13-20-056-03W5-0,53.857759,-114.418265,n/a,709.2,713.7,-677.3,-700.3,1391,1414,No,0.000301,36,Wabamun Group
8907,AGSWDB,00/08-08-013-13W4-0,50.068014,-111.736151,n/a,793.7,797.7,-157.2,-159.1,954.9,956.8,Yes,0.314854,2.8,n/a
89138,AGSWDB,00/11-04-056-05W5-0,53.812771,-114.687916,n/a,730,734.3,314.6,307.6,419.7,426.7,Yes,-0.000304,0.3,n/a
89138,AGSWDB,00/11-04-056-05W5-0,53.812771,-114.687916,n/a,730,734.3,127.7,122.3,606.6,612,Yes,0.038619,0.3,n/a
89218,AGSWDB,00/16-22-056-06W5-0,53.859032,-114.799616,n/a,709,713.5,-645.3,-652.6,1358.8,1366.1,Yes,-0.000374,17.2,Nordegg Member
89218,AGSWDB,00/16-22-056-06W5-0,53.859032,-114.799616,n/a,709,713.5,-658.7,-665.1,1372.2,1378.6,No,0.000494,17.4,Mississippian system
89218,AGSWDB,00/16-22-056-06W5-0,53.859032,-114.799616,n/a,709,713.5,-670.9,-688.6,1384.4,1402.1,Yes,0.001176,21.4,Banff Formation
892237317,BRB,n/a,54.698771,-110.677133,12-May-00,642.1,n/a,565.9,563.5,n/a,n/a,No,n/a,0.056,n/a
892237317,BRB,n/a,54.698771,-110.677133,14-Apr-03,642.1,n/a,565.9,563.5,n/a,n/a,No,n/a,0.046,n/a
892237317,BRB,n/a,54.698771,-110.677133,16-May-99,642.1,n/a,565.9,563.5,n/a,n/a,No,n/a,0.045,n/a
892237317,BRB,n/a,54.698771,-110.677133,16-May-99,642.1,n/a,565.9,563.5,n/a,n/a,No,n/a,0.046,n/a
892237317,BRB,n/a,54.698771,-110.677133,18-Apr-01,642.1,n/a,565.9,563.5,n/a,n/a,No,n/a,0.051,n/a
892237317,BRB,n/a,54.698771,-110.677133,19-Jul-02,642.1,n/a,565.9,563.5,n/a,n/a,No,n/a,0.058,n/a
89230,AGSWDB,00/06-26-056-06W5-0,53.865265,-114.788431,n/a,700.7,704.4,-438.6,-447.7,1143,1152.1,Yes,0.002141,4.5,n/a
89230,AGSWDB,00/06-26-056-06W5-0,53.865265,-114.788431,n/a,700.7,704.4,-652.6,-671.8,1357,1376.2,No,0.030385,28,Nordegg Member
89289,AGSWDB,00/10-25-056-09W5-0,53.869758,-115.201172,n/a,730.6,734.6,-822.9,-823.8,1557.5,1558.4,Yes,0.014194,37.5,n/a
89362,AGSWDB,00/10-08-056-15W5-0,53.827076,-116.18972,n/a,905.6,909.8,-1356.1,-1359.1,2265.9,2268.9,Yes,-0.008479,30,n/a
89454,AGSWDB,00/07-18-056-22W5-0,53.839025,-117.254971,n/a,1187.2,1190.9,-2009.5,-2048.2,3200.4,3239.1,Yes,0.000024,59,Montney Formation
89455,AGSWDB,00/06-20-056-22W5-0,53.852446,-117.237014,n/a,1173.8,1178.1,-1982.7,-2004.9,3160.8,3183,Yes,0.021986,49,Montney Formation
89455,AGSWDB,00/06-20-056-22W5-0,53.852446,-117.237014,n/a,1173.8,1178.1,-2061.9,-2086.3,3240,3264.4,Yes,0.024508,43,Montney Formation
89455,AGSWDB,00/06-20-056-22W5-0,53.852446,-117.237014,n/a,1173.8,1178.1,-1979.3,-1983.6,3157.4,3161.7,Yes,-0.025945,57,Montney Formation
89515,AGSWDB,00/10-08-057-03W4-0,53.91413,-110.408465,n/a,636.1,639.2,221.3,216.4,417.9,422.8,Yes,-0.060866,11,Viking Formation
89643,AGSWDB,00/06-09-057-10W4-0,53.908019,-111.434096,n/a,640.4,643.4,145.1,137.4,498.3,506,No,-0.015806,14,Mannville Group
-896771266,BRB,n/a,54.746048,-110.677171,21-Apr-03,646.6,n/a,630.2,627.1,n/a,n/a,No,n/a,0.006,n/a
89681,AGSWDB,00/10-12-057-11W4-0,53.914162,-111.497676,n/a,650.1,653.8,141.7,138.1,512.1,515.7,Yes,-0.024706,5.4,Mannville Group
89691,AGSWDB,00/10-28-057-11W4-0,53.957909,-111.572828,n/a,631.9,635.5,151.5,146,484,489.5,Yes,-0.053863,9,Viking Formation
89703,AGSWDB,00/11-06-057-12W4-0,53.900371,-111.778489,n/a,628.8,631.9,162.5,150.3,469.4,481.6,Yes,-0.020369,5.7,Viking Formation
89735,AGSWDB,00/11-31-057-13W4-0,53.97048,-111.925852,n/a,641.6,645.3,172.9,142.4,472.4,502.9,Yes,-0.000778,10,Viking Formation
89830,AGSWDB,02/11-28-057-16W4-0,53.958447,-112.325476,n/a,628.2,631.2,82,78.9,549.3,552.3,Yes,-0.008569,12,Viking Formation
89834,AGSWDB,00/07-34-057-16W4-0,53.968986,-112.288771,n/a,627.3,630.3,-40.3,-43.3,670.6,673.6,Yes,-0.819605,7.3,n/a
89846,AGSWDB,00/06-08-057-17W4-0,53.909179,-112.498279,n/a,632.8,636.1,-110.7,-118,746.8,754.1,Yes,-0.005944,13,Winterburn Group
89905,AGSWDB,00/09-29-057-19W4-0,53.958183,-112.780468,n/a,630.6,633.4,-486.7,-488.6,1120.1,1122,Yes,0.001443,43,Woodbend Group
89905,AGSWDB,00/09-29-057-19W4-0,53.958183,-112.780468,n/a,630.6,633.4,-486.7,-488.6,1120.1,1122,No,-0.013214,20,Woodbend Group
89932,AGSWDB,00/14-19-057-20W4-0,53.947931,-112.965068,n/a,636.4,640.4,-260,-269.1,900.4,909.5,No,0.032622,17,Winterburn Group
90,ARC,00/11-08-001-08W4-2,49.466738,-112.894759,29-Jun-77,986.3,n/a,934.5,928.4,51.8,57.9,No,0.005961,0.168,Belly River Group
90111,AGSWDB,00/11-14-057-21W4-0,53.929011,-113.016075,n/a,627.9,630.9,-338.7,-344.8,969.6,975.7,No,0.021609,20,Woodbend Group
90189,AGSWDB,00/06-20-057-21W4-0,53.939881,-113.090365,n/a,628.5,630.9,-346.9,-347.2,977.8,978.1,No,-0.002131,19,Woodbend Group
90476,AGSWDB,00/16-08-057-24W4-0,53.918178,-113.524353,n/a,705.9,705.9,-519.4,-524.9,1225.3,1230.8,No,-0.010618,55,Winterburn Group
90502,AGSWDB,02/16-17-057-24W4-0,53.933237,-113.523456,n/a,702,705.6,-438,-442,1143.6,1147.6,Yes,0.000218,30,Wabamun Group
90502,AGSWDB,02/16-17-057-24W4-0,53.933237,-113.523456,n/a,702,705.6,-438,-442,1143.6,1147.6,No,-0.00945,51,Winterburn Group
-905254103,BRB,n/a,54.80505,-110.350643,02-Oct-02,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.041,n/a
-905254103,BRB,n/a,54.80505,-110.350643,12-Jul-01,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.032,n/a
-905254103,BRB,n/a,54.80505,-110.350643,13-Jun-02,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.018,n/a
-905254103,BRB,n/a,54.80505,-110.350643,22-Nov-01,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.034,n/a
-905254103,BRB,n/a,54.80505,-110.350643,31-Jul-97,700,n/a,694.5,691.5,n/a,n/a,No,n/a,0.026,n/a
90527,AGSWDB,00/06-27-057-24W4-0,53.954233,-113.48783,n/a,688.2,691,-121,-125.9,812,816.9,Yes,0.045004,4.2,Viking Formation
90562,AGSWDB,00/10-16-057-25W4-0,53.929552,-113.654163,n/a,708.7,711.7,-141.1,-143.6,852.8,855.3,No,0.001609,4.2,Viking Formation
90610,AGSWDB,00/07-15-057-27W4-0,53.924584,-113.924604,n/a,710.5,713.5,332.5,256.3,381,457.2,Yes,0.053829,0.3,Basal Belly River Formation
90614,AGSWDB,00/03-07-057-01W5-0,53.907821,-114.139089,n/a,702.7,707,-539,-542,1246,1249,No,-0.004501,26,Wabamun Group
90627,AGSWDB,00/02-04-057-03W5-0,53.893799,-114.380482,n/a,681.9,686.4,-646.6,-648.6,1333,1335,No,-0.001047,22,Wabamun Group
9067,AGSWDB,00/10-07-013-15W4-0,50.072818,-112.035664,n/a,778.2,781.8,541,522.7,240.8,259.1,Yes,0.085793,0.5,n/a
90675,AGSWDB,00/11-24-057-05W5-0,53.944077,-114.613142,n/a,660.5,664.2,-559.3,-565.4,1223.5,1229.6,No,0.056374,19,Mannville Group
90697,AGSWDB,00/11-27-057-07W5-0,53.955481,-114.957958,n/a,671.2,674.5,-666,-672.7,1340.5,1347.2,Yes,0.013821,13,Mannville Group
90782,AGSWDB,00/10-27-057-16W5-0,53.958553,-116.288498,n/a,1172.9,1175,-1296.9,-1324.4,2471.9,2499.4,Yes,-0.017217,51,n/a
90822,AGSWDB,00/10-23-057-19W5-0,53.942913,-116.710982,n/a,1133.2,1137.5,-2259.8,-2280.2,3397.3,3417.7,Yes,0.006507,100,Woodbend Group
91,ARC,00/11-08-001-08W4-3,49.15181,-111.66446,24-Jun-77,1018.3,n/a,961.6,955.5,56.7,62.8,No,-0.000615,<0.1,n/a
91005,AGSWDB,00/10-21-058-06W4-0,54.030977,-110.829601,n/a,718.1,721.5,157.6,150,563.9,571.5,Yes,-0.00551,8,Mannville Group
91199,AGSWDB,00/10-31-058-12W4-0,54.058959,-111.770281,n/a,642.5,645,59.5,54.9,585.5,590.1,Yes,0.043973,13,Mannville Group
91199,AGSWDB,00/10-31-058-12W4-0,54.058959,-111.770281,n/a,642.5,645,44.2,39.7,600.8,605.3,Yes,0.052907,11,Mannville Group
91406,AGSWDB,00/06-28-058-19W4-0,54.040047,-112.769694,n/a,624.5,628.8,-158.2,-166.1,787,794.9,Yes,0.01941,13,Winterburn Group
91411,AGSWDB,00/03-14-058-20W4-0,54.009803,-112.86854,n/a,624.5,627.9,475.5,434.4,152.4,193.5,Yes,0.089392,0.3,Mannville Group
91444,AGSWDB,00/07-06-058-21W4-0,53.983479,-113.109136,n/a,628.2,631.5,-322.8,-323.1,954.3,954.6,No,-0.002639,22,Winterburn Group
-914839821,BRB,n/a,54.636934,-110.771558,10-May-00,637.8,n/a,613.4,612.2,n/a,n/a,No,n/a,0.045,n/a
-914839821,BRB,n/a,54.636934,-110.771558,16-May-99,637.8,n/a,613.4,612.2,n/a,n/a,No,n/a,0.04,n/a
-914839821,BRB,n/a,54.636934,-110.771558,18-Apr-01,637.8,n/a,613.4,612.2,n/a,n/a,No,n/a,0.04,n/a
-914839821,BRB,n/a,54.636934,-110.771558,21-Apr-03,637.8,n/a,613.4,612.2,n/a,n/a,No,n/a,0.026,n/a
-914839821,BRB,n/a,54.636934,-110.771558,24-Aug-02,637.8,n/a,613.4,612.2,n/a,n/a,No,n/a,0.048,n/a
91575,AGSWDB,00/11-12-058-22W4-0,54.001568,-113.139896,n/a,630.3,634.3,-329.5,-371.5,963.8,1005.8,No,0.019396,23,Woodbend Group
91575150,BRB,n/a,54.785914,-110.523891,12-Aug-02,698.3,n/a,640.4,634.3,n/a,n/a,No,n/a,0.041,n/a
91575150,BRB,n/a,54.785914,-110.523891,21-Apr-03,698.3,n/a,640.4,634.3,n/a,n/a,No,n/a,0.022,n/a
9179,AGSWDB,00/11-35-013-17W4-0,50.129799,-112.225289,n/a,791.9,794.9,-223.7,-226.2,1018.6,1021.1,Yes,0.083297,6.4,n/a
91916,AGSWDB,00/11-18-058-10W5-0,54.016572,-115.481101,n/a,841.2,845.5,-861.4,-871.4,1706.9,1716.9,Yes,-0.001692,30,Mississippian system
91923,AGSWDB,00/11-36-058-10W5-0,54.060846,-115.357135,n/a,745.8,749.8,-779.1,-786.4,1528.9,1536.2,Yes,0.005321,34,Mississippian system
91936,AGSWDB,00/07-10-058-13W5-0,53.996245,-115.841973,n/a,740.1,741,-1076.8,-1091.5,1817.8,1832.5,Yes,0.030384,16,n/a
91945,AGSWDB,00/06-29-058-14W5-0,54.040444,-116.050048,n/a,1110.4,1113.7,-1047.3,-1077.8,2161,2191.5,Yes,0.011285,7.8,n/a
91945,AGSWDB,00/06-29-058-14W5-0,54.040444,-116.050048,n/a,1110.4,1113.7,-1117.4,-1132.1,2231.1,2245.8,Yes,0.011536,21,n/a
91960,AGSWDB,00/07-33-058-15W5-0,54.054518,-116.164036,n/a,950.4,954.6,-1179,-1183.9,2133.6,2138.5,Yes,-0.002197,33,n/a
92,ARC,02/11-08-001-08W4-0,49.10286,-112.273903,28-Jun-77,n/a,n/a,n/a,n/a,8.5,14.6,Yes,-0.022484,<0.1,Belly River Group
92004,AGSWDB,00/02-10-058-19W5-0,53.993493,-116.73511,n/a,1222.9,1226.5,-2250.7,-2231.8,3477.2,3458.3,Yes,-0.012735,120,Winterburn Group
92014,AGSWDB,00/16-22-058-19W5-0,54.03329,-116.732016,n/a,1035.4,1040.3,-2307.9,-2339.9,3348.2,3380.2,No,-0.000465,97,Woodbend Group
92195,AGSWDB,00/06-02-059-06W4-0,54.068811,-110.798468,n/a,681.8,684.3,160,152.1,524.3,532.2,Yes,0.027302,13,Mannville Group
92255,AGSWDB,00/11-13-059-09W4-0,54.103292,-111.220256,n/a,643.7,646.2,44.2,39.6,602,606.6,Yes,0.03182,7,Mannville Group
92349,AGSWDB,00/06-14-059-14W4-0,54.099356,-111.990433,n/a,651.1,654.4,45.4,28.3,609,626.1,Yes,-0.002669,6.2,Mannville Group
92421,AGSWDB,00/10-33-059-16W4-0,54.147542,-112.334076,n/a,597.4,601.1,93,87.2,508.1,513.9,Yes,-0.008251,6,Mannville Group
92421,AGSWDB,00/10-33-059-16W4-0,54.147542,-112.334076,n/a,597.4,601.1,-9.7,-14.6,610.8,615.7,Yes,0.013801,8.2,Mannville Group
92437,AGSWDB,00/05-17-059-17W4-0,54.099702,-112.520738,n/a,664.2,666.6,-25.3,-31.4,691.9,698,Yes,0.034756,9.6,Mannville Group
92451,AGSWDB,00/06-15-059-18W4-0,54.099962,-112.61827,n/a,658.7,661.1,-128.3,-137.5,789.4,798.6,Yes,0.005008,7.6,Winterburn Group
92471,AGSWDB,00/06-16-059-20W4-0,54.097361,-112.943168,n/a,639.2,642.5,57.3,38.1,585.2,604.4,Yes,0.045957,7.7,Viking Formation
92489,AGSWDB,00/10-10-059-21W4-0,54.088217,-113.057327,n/a,646.5,650.4,-155.5,-160.4,805.9,810.8,Yes,0.039473,22,Mannville Group
92558,AGSWDB,00/10-11-059-25W4-0,54.08918,-113.633242,n/a,659,663.2,-85.4,-94.5,748.6,757.7,Yes,-0.001704,13,Viking Formation
92584,AGSWDB,00/10-35-059-26W4-0,54.1481,-113.782805,n/a,654.7,658.1,-73.4,-122.2,731.5,780.3,Yes,0.045709,13,Viking Formation
92604,AGSWDB,00/10-04-059-02W5-0,54.075173,-114.238406,n/a,631.9,635.5,-201.2,-208.8,836.7,844.3,Yes,-0.00834,5.8,n/a
92604,AGSWDB,00/10-04-059-02W5-0,54.075173,-114.238406,n/a,631.9,635.5,313.6,310,321.9,325.5,Yes,0.039578,0.4,n/a
92629,AGSWDB,00/10-14-059-03W5-0,54.102697,-114.333385,n/a,629.7,633.4,398.1,393.2,235.3,240.2,Yes,0.031756,0.6,n/a
92643,AGSWDB,00/10-10-059-04W5-0,54.089577,-114.509185,n/a,651.1,655.3,-492,-502.9,1147.3,1158.2,Yes,-0.015733,15,Mannville Group
92784,AGSWDB,00/10-04-059-15W5-0,54.075211,-116.184018,n/a,1016.8,1021.1,-1146.3,-1158.5,2167.4,2179.6,No,-0.055976,36,Rundle Group
92921,AGSWDB,02/11-36-059-21W5-0,54.145639,-117.014931,n/a,1021.4,1027,-2298.4,-2345.6,3325.4,3372.6,Yes,-0.001763,120,Woodbend Group
92971,AGSWDB,00/07-02-060-01W4-0,54.155942,-110.037446,n/a,596.2,599.2,122.2,117.6,477,481.6,Yes,-0.004786,7.9,Mannville Group
93,ARC,02/11-08-001-08W4-2,49.172382,-113.628115,28-Jun-77,1265.2,n/a,1244.2,1238.1,21,27.1,No,-0.01459,<0.1,n/a
93215,AGSWDB,00/04-16-060-13W4-0,54.180945,-111.901348,n/a,660.8,663.2,181,178.9,482.2,484.3,Yes,0.011327,4.9,Viking Formation
93265,AGSWDB,00/10-10-060-16W4-0,54.175023,-112.311924,n/a,662,665.7,6.1,3.1,659.6,662.6,Yes,0.00173,7.3,Mannville Group
93306,AGSWDB,00/10-22-060-17W4-0,54.205217,-112.4586,n/a,675.7,679.4,-6.7,-11.6,686.1,691,Yes,0.039209,8.8,Mannville Group
93330,AGSWDB,00/12-20-060-18W4-0,54.202724,-112.674876,n/a,667.8,671.2,150,134.8,521.2,536.4,Yes,-0.011317,7.4,Viking Formation
93330,AGSWDB,00/12-20-060-18W4-0,54.202724,-112.674876,n/a,667.8,671.2,-29.8,-42,701,713.2,No,0.029615,8.3,Wabamun Group
93355,AGSWDB,00/07-06-060-20W4-0,54.156106,-112.982861,n/a,645.9,649.2,80.4,73.7,568.8,575.5,No,-0.018558,12,Viking Formation
93501,AGSWDB,00/06-23-060-26W4-0,54.200543,-113.793606,n/a,652,655.9,-260.3,-267.6,916.2,923.5,No,-0.026026,14,Mannville Group
93542,AGSWDB,00/10-09-060-02W5-0,54.17446,-114.235321,n/a,665.7,669.3,343.2,335.2,326.1,334.1,Yes,0.015561,0.3,Belly River Group
93544,AGSWDB,00/10-15-060-02W5-0,54.189113,-114.213529,n/a,652.3,655.5,-143.1,-161.4,798.6,816.9,Yes,-0.006736,5.6,Viking Formation
93544,AGSWDB,00/10-15-060-02W5-0,54.189113,-114.213529,n/a,652.3,655.5,355.6,346.4,299.9,309.1,Yes,0.014608,0.6,Wapiti Group
93549,AGSWDB,00/07-33-060-02W5-0,54.231729,-114.235901,n/a,676,679.7,-157,-173.7,836.7,853.4,Yes,-0.005416,4.5,Viking Formation
93729,AGSWDB,00/15-25-060-16W5-0,54.222957,-116.260846,n/a,810.2,814.4,-1765.1,-1768.8,2579.5,2583.2,No,-0.017455,86,Winterburn Group
93742,AGSWDB,00/14-14-060-17W5-0,54.195694,-116.438929,n/a,841.2,846.1,-1811.1,-1819.4,2657.2,2665.5,Yes,-0.032922,130,Woodbend Group
94,ARC,00/11-09-001-08W4-0,n/a,n/a,24-Jun-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.081226,<0.1,n/a
94240,AGSWDB,00/10-20-061-07W4-0,54.29257,-111.014201,n/a,584.3,586.7,111.2,105.1,475.5,481.6,Yes,0.004544,4.6,Mannville Group
94460,AGSWDB,00/11-26-061-17W4-0,54.30714,-112.443608,n/a,709.6,713.2,142.9,135.9,570.3,577.3,Yes,0.0074,7.6,Mannville Group
94461,AGSWDB,00/07-27-061-17W4-0,54.302824,-112.459871,n/a,696.5,700.1,12.5,2.7,687.6,697.4,Yes,0.066407,10,Winterburn Group
94463,AGSWDB,00/07-31-061-17W4-0,54.31677,-112.533322,n/a,686.4,690.1,4.9,-4.2,685.2,694.3,Yes,0.00617,7.1,Mannville Group
