UWI	Licence_no	SH_lat_NAD83	SH_long_NAD83	BH_lat_NAD83	BH_long_NAD83	KB_El_masl28	Total_depth_m	Smpl_date	Smpl_obs_no	Top_MD_m	Base_MD_m	Smpl_point	Date_analyz	H2S_conc	Publisher
100161107811W600	274746	55.749045	-119.583313	55.749045	-119.583313	850.2	2270	5/12/2010	1	2206	2233.5	Meter Run	2010-05-12	0.0001	Alberta Geological Survey
100152507711W600	258592	55.706186	-119.564292	55.705657	-119.563117	798.7	2260	6/4/2013	1	2199	2207	Meter Run	2013-06-24	0.0014	Alberta Geological Survey
100152507711W600	258592	55.706186	-119.564292	55.705657	-119.563117	798.7	2260	12/11/2013	1	2199	2207	Meter Run	2013-12-23	0.0012	Alberta Geological Survey
100152507711W600	258592	55.706186	-119.564292	55.705657	-119.563117	798.7	2260	12/10/2015	1	2199	2207	Meter Run	2015-12-18	0.0012	Alberta Geological Survey
100160206418W500	279809	54.515710	-116.599690	54.515710	-116.599690	822.9	1873	7/6/2006	1	1833	1837	Meter Run	2006-07-18	0.0018	Alberta Geological Survey
100160206418W500	279809	54.515710	-116.599690	54.515710	-116.599690	822.9	1873	7/6/2006	2	1833	1837	Meter Run	2008-06-25	0.0014	Alberta Geological Survey
100091707710W600	272815	55.674483	-119.506196	55.674483	-119.506196	834.5	2279	10/22/2006	1	1975	1979	Meter Run	2006-10-27	0.005	Alberta Geological Survey
100091707710W600	272815	55.674483	-119.506196	55.674483	-119.506196	834.5	2279	12/15/2011	1	1975	2205	Meter Run	2011-12-30	0.004	Alberta Geological Survey
100091707710W600	272815	55.674483	-119.506196	55.674483	-119.506196	834.5	2279	12/5/2012	1	2025	2031	Meter Run	2012-12-14	0.005	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	9/30/2002	1	2146.5	2149.5	Reservoir Fluid Other		0.002	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	2/23/2003	1	2146.5	2149.5	Reservoir Fluid Other		0.0024	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	10/3/2008	1	2146.5	2149.5	Other	2008-10-10	0.0021	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	4/7/2009	1	2146.5	2149.5	Other	2009-04-22	0.0021	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	3/25/2013	1	2146.5	2149.5	Meter Run	2013-04-01	0.0021	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	5/10/2014	1	2146.5	2149.5	Meter Run	2014-05-20	0.0037	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	10/7/2016	1	2146.5	2149.5	Meter Run	2016-10-19	0.0024	Alberta Geological Survey
102140907308W600	272864	55.315189	-119.165961	55.315502	-119.167038	760.4	2230	9/30/2017	1	2146.5	2149.5	Meter Run	2017-10-12	0.0027	Alberta Geological Survey
100152707407W600	271412	55.444049	-118.983393	55.444020	-118.982425	818.6	2195	5/16/2013	1	2149	2151	Meter Run	2013-05-24	0.122	Alberta Geological Survey
100152707407W600	271412	55.444049	-118.983393	55.444020	-118.982425	818.6	2195	6/27/2014	1	2149	2151	Meter Run	2014-07-21	0.1374	Alberta Geological Survey
100163407312W600	272867	55.370482	-119.750640	55.371470	-119.748241	799.7	2610	2/6/2003	1	2533	2538	Reservoir Fluid Other		0.0407	Alberta Geological Survey
100163407312W600	272867	55.370482	-119.750640	55.371470	-119.748241	799.7	2610	4/10/2003	1	2533	2538	Reservoir Fluid Other		0.0411	Alberta Geological Survey
100163407312W600	272867	55.370482	-119.750640	55.371470	-119.748241	799.7	2610	10/13/2009	1	2533	2538	Meter Run	2009-10-13	0.0335	Alberta Geological Survey
100163407312W600	272867	55.370482	-119.750640	55.371470	-119.748241	799.7	2610	11/26/2010	1	2533	2538	Pressure Tank	2010-12-02	0.0355	Alberta Geological Survey
100163407312W600	272867	55.370482	-119.750640	55.371470	-119.748241	799.7	2610	11/22/2011	1	2533	2538	Meter Run	2011-12-01	0.0389	Alberta Geological Survey
100161107811W600	274746	55.749045	-119.583313	55.749045	-119.583313	850.2	2270	3/5/2012	1	2206	2233.5	Meter Run	2012-03-27	0	Alberta Geological Survey
100121307312W600	274823	55.319064	-119.714919	55.325464	-119.717249	775.5	2802	1/24/2003	1	2725	2730	Reservoir Fluid Other		0.0222	Alberta Geological Survey
100121307312W600	274823	55.319064	-119.714919	55.325464	-119.717249	775.5	2802	1/23/2004	1	2725	2730	Reservoir Fluid Other		0.0368	Alberta Geological Survey
100121307312W600	274823	55.319064	-119.714919	55.325464	-119.717249	775.5	2802	10/15/2009	1	2725	2730	Meter Run	2009-10-15	0.0351	Alberta Geological Survey
100121307312W600	274823	55.319064	-119.714919	55.325464	-119.717249	775.5	2802	11/4/2010	1	2725	2730	Pressure Tank	2010-11-12	0.0347	Alberta Geological Survey
100121307312W600	274823	55.319064	-119.714919	55.325464	-119.717249	775.5	2802	12/22/2011	1	2725	2730	Other	2012-01-07	0.0381	Alberta Geological Survey
100061307612W600	275758	55.585040	-119.720510	55.585040	-119.720510	835.4	2538	3/16/2016	1	2400	2487.5	Meter Run	2016-03-21	0.0006	Alberta Geological Survey
100030506413W500	275792	54.503627	-115.932098	54.503627	-115.932098	1080.5	1870	8/17/2009	1	1836	1837	First Stage Separator	2009-08-27	0.0216	Alberta Geological Survey
100030506413W500	275792	54.503627	-115.932098	54.503627	-115.932098	1080.5	1870	9/22/2010	1	1836	1837	First Stage Separator	2010-10-06	0.0374	Alberta Geological Survey
100030506413W500	275792	54.503627	-115.932098	54.503627	-115.932098	1080.5	1870	11/9/2011	1	1836	1837	First Stage Separator	2011-11-18	0.0241	Alberta Geological Survey
102072107508W600	270725	55.511225	-119.169955	55.510619	-119.172909	882.8	2249	9/24/2008	1	2210	2214	Meter Run	2008-09-24	0.1057	Alberta Geological Survey
102072107508W600	270725	55.511225	-119.169955	55.510619	-119.172909	882.8	2249	8/18/2015	1	2210	2214	Meter Run	2015-08-27	0.108	Alberta Geological Survey
100101005721W500	279120	53.912406	-117.034812	53.912406	-117.034812	1000.9	2793	3/4/2003	1	2762	2768	Wellhead		0.006	Alberta Geological Survey
100143007510W600	279242	55.531408	-119.537606	55.530711	-119.541865	857.8	2545	8/3/2012	1	2080	2083	Meter Run	2012-08-15	0.0002	Alberta Geological Survey
100162406725W500	280513	54.818198	-117.663133	54.818198	-117.663133	767.7	1961	5/11/2012	1	1904	1906	Other	2012-05-17	0	Alberta Geological Survey
100162406725W500	280513	54.818198	-117.663133	54.818198	-117.663133	767.7	1961	7/28/2016	1	1904	1906	First Stage Separator	2016-08-05	0.0001	Alberta Geological Survey
100162406725W500	280513	54.818198	-117.663133	54.818198	-117.663133	767.7	1961	8/14/2018	1	1904	1906	First Stage Separator	2018-08-23	0.0001	Alberta Geological Survey
100030506413W500	275792	54.503627	-115.932098	54.503627	-115.932098	1080.5	1870	1/3/2013	1	1836	1837	First Stage Separator	2013-01-11	0.0297	Alberta Geological Survey
100152807407W600	275885	55.446189	-119.010697	55.446189	-119.010697	814.2	2185	3/5/2003	1	2141.5	2144	Reservoir Fluid Other		0.0843	Alberta Geological Survey
100152807407W600	275885	55.446189	-119.010697	55.446189	-119.010697	814.2	2185	10/2/2003	1	2141.5	2144	Reservoir Fluid Other		0.0909	Alberta Geological Survey
100152807407W600	275885	55.446189	-119.010697	55.446189	-119.010697	814.2	2185	3/9/2004	1	2141.5	2144	Reservoir Fluid Other		0.0879	Alberta Geological Survey
100152807407W600	275885	55.446189	-119.010697	55.446189	-119.010697	814.2	2185	5/16/2006	1	2141.5	2144	Other	2006-05-29	0.0934	Alberta Geological Survey
100152807407W600	275885	55.446189	-119.010697	55.446189	-119.010697	814.2	2185	8/30/2006	1	2141.5	2144	Other	2006-09-13	0.0913	Alberta Geological Survey
100143007510W600	279242	55.531408	-119.537606	55.530711	-119.541865	857.8	2545	12/10/2012	1	2080	2083	Meter Run	2012-12-19	0.0002	Alberta Geological Survey
100143007510W600	279242	55.531408	-119.537606	55.530711	-119.541865	857.8	2545	8/23/2013	1	2080	2083	Meter Run	2013-09-03	0	Alberta Geological Survey
100143007510W600	279242	55.531408	-119.537606	55.530711	-119.541865	857.8	2545	9/15/2014	1	2080	2083	Other	2014-09-30	0	Alberta Geological Survey
100143007510W600	279242	55.531408	-119.537606	55.530711	-119.541865	857.8	2545	10/12/2016	1	2080	2083	Meter Run	2016-10-24	0	Alberta Geological Survey
100152807407W600	275885	55.446189	-119.010697	55.446189	-119.010697	814.2	2185	7/4/2008	1	2141.5	2144	Meter Run	2008-07-04	0.0936	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	2/22/2003	1	2167	2169	Reservoir Fluid Other		0.052	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	3/31/2004	1	2167	2169	Reservoir Fluid Other		0.06	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	6/28/2006	1	2167	2169	Other	2006-07-27	0.0663	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	9/9/2009	1	2167	2169	Meter Run	2009-09-09	0.0685	Alberta Geological Survey
100160206418W500	279809	54.515710	-116.599690	54.515710	-116.599690	822.9	1873	10/14/2011	1	1833	1837	Second Stage Separator	2011-11-01	0.0012	Alberta Geological Survey
100040606019W500	279878	54.155398	-116.855301	54.155489	-116.849708	962.8	2482	12/6/2003	1	2408	2413	Reservoir Fluid Other		0.004	Alberta Geological Survey
100040606019W500	279878	54.155398	-116.855301	54.155489	-116.849708	962.8	2482	12/6/2003	2	2408	2413	Reservoir Fluid Other		0.004	Alberta Geological Survey
100040606019W500	279878	54.155398	-116.855301	54.155489	-116.849708	962.8	2482	1/11/2006	1	2408	2413	Meter Run	2006-01-23	0.0054	Alberta Geological Survey
100040606019W500	279878	54.155398	-116.855301	54.155489	-116.849708	962.8	2482	3/20/2007	1	2408	2413	Meter Run	2007-04-05	0.0034	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	9/10/2010	1	2167	2169	Meter Run	2010-09-10	0.0664	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	1/31/2012	1	2167	2169	Meter Run	2012-02-09	0.065	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	7/27/2012	1	2167	2169	Meter Run	2012-08-01	0.0737	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	7/23/2013	1	2167	2169	Meter Run	2013-08-01	0.0738	Alberta Geological Survey
100122407508W600	276052	55.513575	-119.106466	55.513575	-119.106466	895.2	2212	7/5/2014	1	2167	2169	Meter Run	2014-07-18	0.0632	Alberta Geological Survey
100110807510W600	276200	55.485092	-119.513797	55.485092	-119.513797	781.8	2462	2/20/2003	1	2376	2379	Reservoir Fluid Other		0.0075	Alberta Geological Survey
100163407312W600	272867	55.370482	-119.750640	55.371470	-119.748241	799.7	2610	10/28/2012	1	2533	2538	Meter Run	2012-11-05	0.0372	Alberta Geological Survey
100132107412W600	281965	55.430471	-119.789537	55.430471	-119.789537	808.6	2755	6/24/2003	1	2705.5	2710	Reservoir Fluid Other		0.0007	Alberta Geological Survey
100132107412W600	281965	55.430471	-119.789537	55.430471	-119.789537	808.6	2755	8/30/2003	1	2705.5	2710	Gas/Liquid Other		0.0011	Alberta Geological Survey
100132107412W600	281965	55.430471	-119.789537	55.430471	-119.789537	808.6	2755	12/3/2003	1	2705.5	2710	Gas/Liquid Other		0.0016	Alberta Geological Survey
100132107412W600	281965	55.430471	-119.789537	55.430471	-119.789537	808.6	2755	2/25/2004	1	2705.5	2710	Gas/Liquid Other		0.002	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	6/18/2003	1	2163.4	2166.3	Reservoir Fluid Other		0.051	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	6/26/2003	1	2163.4	2166.3	Reservoir Fluid Other		0.0565	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	4/6/2004	1	2210	2213	Reservoir Fluid Other		0.0541	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	7/13/2009	1	2210	2213	Meter Run	2009-07-13	0.0625	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	6/22/2010	1	2210	2213	Meter Run	2010-06-22	0.058	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	12/22/2011	1	2210	2213	Meter Run	2012-01-04	0.0618	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	5/31/2012	1	2210	2213	Meter Run	2012-06-12	0.0668	Alberta Geological Survey
100042007510W600	278533	55.508189	-119.519818	55.508189	-119.519818	837	2502	8/23/2005	1	2423	2429	Pressure Tank	2005-09-01	0.0013	Alberta Geological Survey
100042007510W600	278533	55.508189	-119.519818	55.508189	-119.519818	837	2502	12/20/2006	1	2423	2429	Pressure Tank	2007-01-04	0.0027	Alberta Geological Survey
100161109911W600	278998	57.580711	-119.675622	57.580711	-119.675622	883.8	1036	2/2/2009	1	1004	1005.5	Meter Run	2009-02-18	0	Alberta Geological Survey
100163107407W600	282157	55.459738	-119.052526	55.459629	-119.057420	836.3	2262	7/1/2015	1	2210	2213	Meter Run	2015-07-09	0.0672	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	10/23/2003	1	2060.5	2062.5	Reservoir Fluid Other		0.1258	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	4/21/2004	1	2060.46	2062.46	Reservoir Fluid Other	2004-04-21	0.123	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	4/21/2004	2	2060.5	2062.5	Reservoir Fluid Other		0.123	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	7/11/2009	1	2281	2283	Meter Run	2009-07-11	0.105	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	6/21/2010	1	2281	2283	Meter Run	2010-06-21	0.1087	Alberta Geological Survey
102061707710W600	283874	55.671291	-119.514939	55.671291	-119.514939	822.2	2241	4/15/2003	1	2188	2195	First Stage Separator		0.0034	Alberta Geological Survey
102061707710W600	283874	55.671291	-119.514939	55.671291	-119.514939	822.2	2241	7/15/2003	1	2188	2195	Reservoir Fluid Other		0.0075	Alberta Geological Survey
102061707710W600	283874	55.671291	-119.514939	55.671291	-119.514939	822.2	2241	7/7/2005	1	2188	2195	First Stage Separator	2005-07-18	0.007	Alberta Geological Survey
102061707710W600	283874	55.671291	-119.514939	55.671291	-119.514939	822.2	2241	12/14/2011	1	1963	2195	Meter Run	2011-12-20	0.008	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	8/4/2011	1	2281	2283	Meter Run	2011-08-13	0.1084	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	6/5/2012	1	2281	2283	Meter Run	2012-06-19	0.119	Alberta Geological Survey
100123007407W600	282168	55.445197	-119.063270	55.442958	-119.071245	792.3	2325	6/30/2015	1	2281	2283	Meter Run	2015-07-09	0.1138	Alberta Geological Survey
100110807510W600	276200	55.485092	-119.513797	55.485092	-119.513797	781.8	2462	5/2/2012	1	2376	2379	Meter Run	2012-05-02	0.0079	Alberta Geological Survey
100142407711W600	282623	55.690857	-119.566537	55.690857	-119.566537	769.6	2211	6/29/2011	1	2160.5	2166	Meter Run	2011-07-08	0.0013	Alberta Geological Survey
100142407711W600	282623	55.690857	-119.566537	55.690857	-119.566537	769.6	2211	6/1/2012	1	2160.5	2166	Meter Run	2012-06-08	0.002	Alberta Geological Survey
100142407711W600	282623	55.690857	-119.566537	55.690857	-119.566537	769.6	2211	6/3/2013	1	2160.5	2166	Meter Run	2013-06-11	0.0016	Alberta Geological Survey
100142407711W600	282623	55.690857	-119.566537	55.690857	-119.566537	769.6	2211	12/11/2013	1	2160.5	2166	Meter Run	2013-12-23	0.0015	Alberta Geological Survey
102061707710W600	283874	55.671291	-119.514939	55.671291	-119.514939	822.2	2241	12/4/2012	1	1963	2195	Meter Run	2012-12-14	0	Alberta Geological Survey
100121807710W600	283877	55.680990	-119.545957	55.674461	-119.546482	762.4	2390	6/28/2011	1	2319	2326	Meter Run	2011-07-08	0.0021	Alberta Geological Survey
100121807710W600	283877	55.680990	-119.545957	55.674461	-119.546482	762.4	2390	8/7/2013	1	2319	2326.5	Second Stage Separator	2013-08-12	0.0348	Alberta Geological Survey
100121807710W600	283877	55.680990	-119.545957	55.674461	-119.546482	762.4	2390	12/11/2013	1	2319	2326.5	Second Stage Separator	2013-12-23	0.007	Alberta Geological Survey
100020307609W600	283931	55.550678	-119.305737	55.550678	-119.305737	845.9	2245	7/9/2003	1	2195	2196	Gas/Liquid Other		0.0399	Alberta Geological Survey
100120307911W600	284021	55.820413	-119.640441	55.820436	-119.640367	770.8	2140	8/10/2009	1	2063	2065	Meter Run	2009-08-10	0.0137	Alberta Geological Survey
100090206725W500	277728	54.765177	-117.684201	54.773995	-117.690262	732.2	2345	8/19/2014	1	2275	2277	First Stage Separator	2014-09-03	0.0001	Alberta Geological Survey
100010508106W600	278093	55.988101	-118.890460	55.988101	-118.890460	603.2	1690	1/6/2003	1	1547	1556	Meter Run	2003-01-07	0	Alberta Geological Survey
100010508106W600	278093	55.988101	-118.890460	55.988101	-118.890460	603.2	1690	2/22/2003	1	1547	1556	Meter Run	2003-03-05	0.0001	Alberta Geological Survey
100091907510W600	285909	55.515160	-119.531112	55.515160	-119.531112	860.8	2528	1/3/2004	1	2441.4	2446.4	Meter Run	2004-01-13	0.0012	Alberta Geological Survey
100091907510W600	285909	55.515160	-119.531112	55.515160	-119.531112	860.8	2528	3/13/2008	1	2441.4	2446.4	Other	2008-04-04	0.002	Alberta Geological Survey
100142407711W600	282623	55.690857	-119.566537	55.690857	-119.566537	769.6	2211	12/10/2015	1	2160.5	2166	Meter Run	2015-12-21	0.002	Alberta Geological Survey
100051906524W500	282629	54.637641	-117.623169	54.637844	-117.626435	863.6	2276	8/18/2008	1	2211	2214.5	Meter Run	2008-08-28	0	Alberta Geological Survey
102111907710W600	282655	55.687757	-119.544436	55.687757	-119.544436	769.1	2203	6/29/2011	1	2146	2156.5	Meter Run	2011-07-08	0.0016	Alberta Geological Survey
102111907710W600	282655	55.687757	-119.544436	55.687757	-119.544436	769.1	2203	6/3/2013	1	2146	2156.5	Meter Run	2013-06-11	0.0039	Alberta Geological Survey
100132506625W500	280524	54.746390	-117.654372	54.746390	-117.654372	745.8	2008	7/8/2016	1	1955	1957	First Stage Separator	2016-07-18	0.0001	Alberta Geological Survey
100021706724W500	280528	54.794936	-117.622395	54.794936	-117.622395	726.1	1922	5/11/2012	1	1869	1871	Other	2012-05-16	0	Alberta Geological Survey
100122507212W600	280593	55.265728	-119.715543	55.265728	-119.715543	794.7	3545	7/8/2003	1	2630	2635	Reservoir Fluid Other		0.0343	Alberta Geological Survey
100080407911W600	284704	55.817385	-119.646812	55.817385	-119.646812	786.8	2150	7/30/2009	1	2082	2084	Meter Run	2009-07-30	0	Alberta Geological Survey
100080407911W600	284704	55.817385	-119.646812	55.817385	-119.646812	786.8	2150	9/15/2010	1	2082	2084	Meter Run	2010-09-15	0	Alberta Geological Survey
